Bitvectors: 1000

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1610.in
Bitvector: 1010010101110100101001100001011011111001101111100011001011010011110011111111111101000011001100000011010110101001010110111111011110 (length: 130)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 520 (cs: 520, cpp: 521)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1611.in
Bitvector: 10111101101001010001010110011111101010110000101101011100100001010110011011101011101010101 (length: 89)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 356 (cs: 356, cpp: 357)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1612.in
Bitvector: 101010111011101111111101101101000011100110001111101010100001100011000011011001000111111101111 (length: 93)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 372 (cs: 372, cpp: 373)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1613.in
Bitvector: 11000101111000011011010010100011110110001100010010011011000010111101100100100010001000101011000010111101101000001101010110110101111000 (length: 134)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 536 (cs: 536, cpp: 537)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1614.in
Bitvector: 0001000001110110100110101101110000011011110000100101001011000011001110000000010100011010001010011100010100001101101110000100010110111110010100100101 (length: 148)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 592 (cs: 592, cpp: 593)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1615.in
Bitvector: 1101110001100100001001010011001111110110110011110101011110010000111010011000010100000101011010101000011101101011001011000000110011100 (length: 133)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 532 (cs: 532, cpp: 533)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1616.in
Bitvector: 11010111101011000010100110101100011111100011001010010000101000101 (length: 65)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 260 (cs: 260, cpp: 261)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1617.in
Bitvector: 11101011011101110101110001101110011001000110111001001101001111011100111010110110011011111010111010100 (length: 101)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 404 (cs: 404, cpp: 405)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1618.in
Bitvector: 1111010100 (length: 10)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 40 (cs: 40, cpp: 41)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1619.in
Bitvector: 00011000000010001010101011 (length: 26)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 104 (cs: 104, cpp: 105)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1620.in
Bitvector: 10001101110100000000101001001101010111011000001011010010111111111010101101011000100000001110001000010010110000010100101100100101 (length: 128)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 512 (cs: 512, cpp: 513)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1621.in
Bitvector: 001010101000 (length: 12)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 48 (cs: 48, cpp: 49)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1622.in
Bitvector: 01101110011100100110001001010110010111010000111011111101010000011101101111110010100001110010101010111001100110000001101010011110111 (length: 131)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 524 (cs: 524, cpp: 525)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1623.in
Bitvector: 10111100001110100101111101001011100111001100110111010001100110101000110101100101011110011111010111000 (length: 101)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 404 (cs: 404, cpp: 405)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1624.in
Bitvector: 01001001010001111001 (length: 20)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 80 (cs: 80, cpp: 81)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1625.in
Bitvector: 010100100101100100010010001001100011010000 (length: 42)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 168 (cs: 168, cpp: 169)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1626.in
Bitvector: 11010110101111110010010001100101000101100110111101101101010101111111000000000111000010011011011111101011111000111100101 (length: 119)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 476 (cs: 476, cpp: 477)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1627.in
Bitvector: 1100110110100000110001101000000010011011001100101110001100101111001001001000110001110011001000011000011011010010000100101010111101 (length: 130)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 520 (cs: 520, cpp: 521)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1628.in
Bitvector: 00101000001110010111100100011111010101011000101110110000101000010000111111011111101010100101001110011100111000101010 (length: 116)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 464 (cs: 464, cpp: 465)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1629.in
Bitvector: 00001100000101111011000011100011101110011110101100110010111001001 (length: 65)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 260 (cs: 260, cpp: 261)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1630.in
Bitvector: 1110000000010100000101100111010001101111001001100011011000011010010110111100011100110110100001000 (length: 97)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 388 (cs: 388, cpp: 389)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1631.in
Bitvector: 10111100011011111001011000010011010000110101001010100101000000100101000011011001101110011000111110101100111011111010110111101110100111011001101011111 (length: 149)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 596 (cs: 596, cpp: 597)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1632.in
Bitvector: 1011010101100000100101110011000000111011001101000101101 (length: 55)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 220 (cs: 220, cpp: 221)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1633.in
Bitvector: 1010010001110 (length: 13)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 52 (cs: 52, cpp: 53)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1634.in
Bitvector: 10010111111111001101001010000100110011111011010101101111101011010110110011000000010010001101111110010010001101010111001010101 (length: 125)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 500 (cs: 500, cpp: 501)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1635.in
Bitvector: 11101000101111001111001111000110001101111001010000111101101010101101100000010010010000100110111100011100000100101100010111010001010011 (length: 134)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 536 (cs: 536, cpp: 537)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1636.in
Bitvector: 100010010101001101000 (length: 21)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 84 (cs: 84, cpp: 85)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1637.in
Bitvector: 01101101110111011110010001011000000000000011010010011011001100010100100111001000101110011111101 (length: 95)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 380 (cs: 380, cpp: 381)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1638.in
Bitvector: 011001011011101111111011000 (length: 27)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 108 (cs: 108, cpp: 109)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1639.in
Bitvector: 1011011001101010100000101001000 (length: 31)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 124 (cs: 124, cpp: 125)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1640.in
Bitvector: 1010100101110000110100101100101000110000110101111001 (length: 52)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 208 (cs: 208, cpp: 209)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1641.in
Bitvector: 00111011001101111000001100111101100110011101101111011010100011011000111001001111110100101000000101110011110110100010011110 (length: 122)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 488 (cs: 488, cpp: 489)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1642.in
Bitvector: 101000101011011010001010000101001001001111001010100000101011100001101011101101100101111001110101000111010000010101001001100001111 (length: 129)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 516 (cs: 516, cpp: 517)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1643.in
Bitvector: 1011111101101110010110100010101111000 (length: 37)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 148 (cs: 148, cpp: 149)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1644.in
Bitvector: 0111101110110101010111011111001111010110010011011011110101101001111110 (length: 70)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 280 (cs: 280, cpp: 281)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1645.in
Bitvector: 111110110110101010110000011011110101101010101010011000011000010110100100001011101100001101010 (length: 93)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 372 (cs: 372, cpp: 373)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1646.in
Bitvector: 1110111101011101011000010010101011101010111010001110010100010101111000111000 (length: 76)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 304 (cs: 304, cpp: 305)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1647.in
Bitvector: 0101000001011100111011010100010001000000010000100011101111110000101001101100000011111101100101101010111011 (length: 106)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 424 (cs: 424, cpp: 425)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1648.in
Bitvector: 110010010101011100101100101111001110000000101100111101101000101110101000011111101001101000000010001110011101110111100110111001101010000100011101 (length: 144)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 576 (cs: 576, cpp: 577)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1649.in
Bitvector: 0111101010101000000011110000001000010110110010001010001 (length: 55)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 220 (cs: 220, cpp: 221)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1650.in
Bitvector: 11010011101110011001101101001010101000110001101010110010110011100 (length: 65)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 260 (cs: 260, cpp: 261)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1651.in
Bitvector: 10110010011011111010111011001111111101010010101011011101111000111011010000011110011111111110101000 (length: 98)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 392 (cs: 392, cpp: 393)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1652.in
Bitvector: 011001000011001001101111000010100001101100101011010011001011001001100010011001111010100100001110111011110 (length: 105)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 420 (cs: 420, cpp: 421)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1653.in
Bitvector: 00001111011000000001010000110110010000001 (length: 41)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 164 (cs: 164, cpp: 165)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1654.in
Bitvector: 1110111011 (length: 10)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 40 (cs: 40, cpp: 41)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1655.in
Bitvector: 11110101111100111000010101000101010101110110000011101011101011001011100100100100010100001111110100010110011111111111001 (length: 119)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 476 (cs: 476, cpp: 477)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1656.in
Bitvector: 100100101000001001011101111010110110011100110100001001001111111001100000000001011101100100111100110111001000111001100011010111000000010100011 (length: 141)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 564 (cs: 564, cpp: 565)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1657.in
Bitvector: 01110011111111000000001110110011110110110011100001100111000110001100011100110100011101001010101001011010010000101011101001110 (length: 125)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 500 (cs: 500, cpp: 501)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1658.in
Bitvector: 1010011000011011111001101000110001011111100111101000101111000011010101001100011000010110000110110111011010010101001111001011011 (length: 127)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 508 (cs: 508, cpp: 509)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1659.in
Bitvector: 0010010010001010010001100010001110100011001101101011111010001000100111110 (length: 73)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 292 (cs: 292, cpp: 293)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1660.in
Bitvector: 00010101111111011100011100110111001111000001011110000000010100010 (length: 65)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 260 (cs: 260, cpp: 261)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1661.in
Bitvector: 11111111111110111000000000001110001111011001011010000110110010111000001001001 (length: 77)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 308 (cs: 308, cpp: 309)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1662.in
Bitvector: 111110100010000111000111111011110001010000100111101101111011100010010101101100110100100110011111110000001010110000000101100110011110 (length: 132)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 528 (cs: 528, cpp: 529)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1663.in
Bitvector: 01101011101000010111111100111011101010101000010010000010000101010110000010100111100010110010110110010111100000111011001111 (length: 122)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 488 (cs: 488, cpp: 489)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1664.in
Bitvector: 0111111001111111011110101010101111111000100111100001001111111001010110110101101001100110011001010001110000111100101001110110 (length: 124)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 496 (cs: 496, cpp: 497)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1665.in
Bitvector: 01011011101000001100010001001011100000110000000000110011000000100010101010000100110111000100111000000111110100000110000110001010101111101110010 (length: 143)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 572 (cs: 572, cpp: 573)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1666.in
Bitvector: 0110100110110101110111101000111010101110000110010111110011110100101111100000111100110000101000100111001111010111110001010100011110 (length: 130)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 520 (cs: 520, cpp: 521)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1667.in
Bitvector: 01000110101010010110010010000101010001000001101100001110 (length: 56)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 224 (cs: 224, cpp: 225)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1668.in
Bitvector: 1101000101110011100010000010110010011110110100100110110001010000011100 (length: 70)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 280 (cs: 280, cpp: 281)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1669.in
Bitvector: 1111000001100001011101100111100010110111100100010001001111101101110100011011011001011110010011111000101001110000111111010110111110101110001000010 (length: 145)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 580 (cs: 580, cpp: 581)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1670.in
Bitvector: 000110011001110111011110101100001111001111001100111110011011000111001110011101110100100010100110101011110010011100000001000111101010 (length: 132)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 528 (cs: 528, cpp: 529)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1671.in
Bitvector: 1000000010010000111001011000010111101010010 (length: 43)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 172 (cs: 172, cpp: 173)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1672.in
Bitvector: 10110011001110011011110001010100111000111000101100000111011101010110 (length: 68)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 272 (cs: 272, cpp: 273)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1673.in
Bitvector: 1111010000100000100110111100101110100111010011011110010101101101010001100101001101000011000110101011011010011111111010101000110111101100001101101 (length: 145)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 580 (cs: 580, cpp: 581)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1674.in
Bitvector: 0110110001011010111100101110100101101011 (length: 40)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 160 (cs: 160, cpp: 161)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1675.in
Bitvector: 101000111001000110001010001000111010110110001111110010000001011011100100000110 (length: 78)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 312 (cs: 312, cpp: 313)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1676.in
Bitvector: 101011100100011011101110110001110001011010000110011010101100010011010000110011110100010100100100011000110010000101011001011110101100111001111011 (length: 144)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 576 (cs: 576, cpp: 577)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1677.in
Bitvector: 0110001110110010110110001010010100001001100001011100101111110010000101 (length: 70)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 280 (cs: 280, cpp: 281)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1678.in
Bitvector: 000010111111101100110101110010100100010010010110111001110111100011 (length: 66)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 264 (cs: 264, cpp: 265)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1679.in
Bitvector: 0101001111100110111101110110010111111010001 (length: 43)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 172 (cs: 172, cpp: 173)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1680.in
Bitvector: 100110010011011001011010001001011100000100100011101110011100111011110010001110000001100101101000001100001000111011111111 (length: 120)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 480 (cs: 480, cpp: 481)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1681.in
Bitvector: 10011011111110111110100010000000101110101111110110001001001011000001101110110000000011001101101001010011110011100001001100001101 (length: 128)
RESULT name=benjamin_claus time=7 space=14592
Output comparisons: 512 (cs: 512, cpp: 513)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1682.in
Bitvector: 011011010000110100101001000001101000110000010101001001101010001011101100110000001010110001001010111010 (length: 102)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 408 (cs: 408, cpp: 409)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1683.in
Bitvector: 0100011011100110101011000100010010011000010101111000100100001111000111001101010001111010101101100111111000111100010111001 (length: 121)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 484 (cs: 484, cpp: 485)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1684.in
Bitvector: 1101011011111001111110000111011001000000111000110000101110110000101010100001000010011100111100100010111100010000011010001101101010 (length: 130)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 520 (cs: 520, cpp: 521)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1685.in
Bitvector: 100110100100111001001000100100100111111111011100010 (length: 51)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 204 (cs: 204, cpp: 205)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1686.in
Bitvector: 1111101010000101101110001100011010001010011001101001101100010110111101101000001000100001100111001011011101111011111101101100000010011010101110000110 (length: 148)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 592 (cs: 592, cpp: 593)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input1687.in
