Bitvectors: 1000
Output comparisons: 452 (cs: 452, cpp: 453)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input638.in
Bitvector: 100100001010111010111111 (length: 24)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 96 (cs: 96, cpp: 97)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input639.in
Bitvector: 11101001101110110001000010001 (length: 29)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 116 (cs: 116, cpp: 117)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input640.in
Bitvector: 11010111000111101111110001111001011000011111100001111000100011001111001010000111101011010100100010001011111100100011010100010101100011111000000 (length: 143)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 572 (cs: 572, cpp: 573)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input641.in
Bitvector: 10110110010010 (length: 14)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 56 (cs: 56, cpp: 57)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input642.in
Bitvector: 01101000000101011100100101101111011011110001010001101001001001001001101101000100001101 (length: 86)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 344 (cs: 344, cpp: 345)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input643.in
Bitvector: 10010000100010011111010110011001 (length: 32)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 128 (cs: 128, cpp: 129)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input644.in
Bitvector: 101000010101111011111010011100101001110011101101110001111100000000100101100100110000000001011010011000000000010100100101010011010000000011000 (length: 141)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 564 (cs: 564, cpp: 565)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input645.in
Bitvector: 00010001111110011010000110010100101011110001001001111011000100001011010001100000000001101101110111 (length: 98)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 392 (cs: 392, cpp: 393)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input646.in
Bitvector: 110100000111010010 (length: 18)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 72 (cs: 72, cpp: 73)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input647.in
Bitvector: 1000001000010011001011110011010000101110110110000100100101110011110110001010111011011101110001110000100001010110100111 (length: 118)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 472 (cs: 472, cpp: 473)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input648.in
Bitvector: 0110000111101111111000 (length: 22)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 88 (cs: 88, cpp: 89)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input649.in
Bitvector: 0100001100011000100100010010100100010011000110001000111100001101110001101110110000010101010010110111001010011100 (length: 112)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 448 (cs: 448, cpp: 449)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input650.in
Bitvector: 10111100100110010111000100101 (length: 29)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 116 (cs: 116, cpp: 117)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input651.in
Bitvector: 111010010101100110111111001011010010 (length: 36)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 144 (cs: 144, cpp: 145)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input652.in
Bitvector: 000011111000101101 (length: 18)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 72 (cs: 72, cpp: 73)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input653.in
Bitvector: 0011011000100101111110100010101100110000011010000110110101001001001000110011111101101101001010001011010101001111111100001001001100001 (length: 133)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 532 (cs: 532, cpp: 533)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input654.in
Bitvector: 101110110111011000001000010000110010000101010010001000110011100100010011011111101000000011110000101010000111110010101110001101100 (length: 129)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 516 (cs: 516, cpp: 517)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input655.in
Bitvector: 010101010000101101001100001011001111011101110101111111001001111011 (length: 66)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 264 (cs: 264, cpp: 265)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input656.in
Bitvector: 10001011010001001101100110101000100101101100 (length: 44)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 176 (cs: 176, cpp: 177)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input657.in
Bitvector: 01001011111 (length: 11)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 44 (cs: 44, cpp: 45)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input658.in
Bitvector: 000111110111010110111011 (length: 24)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 96 (cs: 96, cpp: 97)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input659.in
Bitvector: 00011011110100011100111110100001101000010100011000100010110100011111001110000111110011000111011000101000 (length: 104)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 416 (cs: 416, cpp: 417)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input660.in
Bitvector: 00111001000100100100100110110111110001011111100100001001001011011111011110111111100000100100 (length: 92)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 368 (cs: 368, cpp: 369)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input661.in
Bitvector: 000010110010111110001 (length: 21)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 84 (cs: 84, cpp: 85)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input662.in
Bitvector: 0011010000100011000010011100101011101001110101010001110011010011011001111111110010 (length: 82)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 328 (cs: 328, cpp: 329)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input663.in
Bitvector: 0011111011001001001001010000110110110101000110110101010001111010110101110011111111110100001010010110011 (length: 103)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 412 (cs: 412, cpp: 413)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input664.in
Bitvector: 111110010111011101011100110010101110 (length: 36)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 144 (cs: 144, cpp: 145)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input665.in
Bitvector: 110101100101110011010101111111111000101 (length: 39)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 156 (cs: 156, cpp: 157)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input666.in
Bitvector: 1011010000010011100010110101111100101011100101101110001000100000111011 (length: 70)
RESULT name=benjamin_claus time=3 space=10368
Output comparisons: 280 (cs: 280, cpp: 281)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input667.in
Bitvector: 01011111010110101010110000000001110010101001001000101010110010110010001001000000111100010010111000 (length: 98)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 392 (cs: 392, cpp: 393)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input668.in
Bitvector: 0010111100101110110011000010111000101111011000001011111111010000000010100000110110111110100110011000101100100 (length: 109)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 436 (cs: 436, cpp: 437)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input669.in
Bitvector: 101011001100011011011111010111100000101001010011011000000100 (length: 60)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 240 (cs: 240, cpp: 241)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input670.in
Bitvector: 01100100110000111010010010011001000000011010000000101100111000000110100000101101010001100000000010100100111110101110000110111110010011111001010101001 (length: 149)
RESULT name=benjamin_claus time=8 space=15296
Output comparisons: 596 (cs: 596, cpp: 597)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input671.in
Bitvector: 10011011011010001010111010100101111011110 (length: 41)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 164 (cs: 164, cpp: 165)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input672.in
Bitvector: 000101110100011011101100110000111100110011110001010110111110001110001011111110000100001000100000001110000101110101011001101000001 (length: 129)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 516 (cs: 516, cpp: 517)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input673.in
Bitvector: 1100010100101100101001000011000111101001010001110111110101 (length: 58)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 232 (cs: 232, cpp: 233)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input674.in
Bitvector: 1010100110010000001101111100010100001101011101010 (length: 49)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 196 (cs: 196, cpp: 197)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input675.in
Bitvector: 1010101001000001010110 (length: 22)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 88 (cs: 88, cpp: 89)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input676.in
Bitvector: 1111100101101011110100000001001101100010000100110010101001001010000000011011010110000100111111101010001111101010100000 (length: 118)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 472 (cs: 472, cpp: 473)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input677.in
Bitvector: 101110010100101100100010110110001110100100110 (length: 45)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 180 (cs: 180, cpp: 181)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input678.in
Bitvector: 10000111110100101011101101010111010001101111011100101100100111101101110111100110011111011001110110100001011100101001100000 (length: 122)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 488 (cs: 488, cpp: 489)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input679.in
Bitvector: 0100001111111100010000100001000011000010100111110001110 (length: 55)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 220 (cs: 220, cpp: 221)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input680.in
Bitvector: 11110100100100010100111011111110111 (length: 35)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 140 (cs: 140, cpp: 141)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input681.in
Bitvector: 1000001101110001000101101011101111010101100001001000000010100001110111110111010010000101001101111110111010101110010011101011011011110010010010 (length: 142)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 568 (cs: 568, cpp: 569)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input682.in
Bitvector: 11111010011011001011011000110011111101110101001100101000101001110110111011111 (length: 77)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 308 (cs: 308, cpp: 309)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input683.in
Bitvector: 0010101010010000101101111010111001110001110111011101100100000100100101011111000110110001101000110011010101000100010010111100101100100111101 (length: 139)
RESULT name=benjamin_claus time=7 space=17408
Output comparisons: 556 (cs: 556, cpp: 557)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input684.in
Bitvector: 01110011101100001011110101001101110010 (length: 38)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 152 (cs: 152, cpp: 153)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input685.in
Bitvector: 01001100100110000111101000110110111011110010001001000010011101011011010101011001110111100011 (length: 92)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 368 (cs: 368, cpp: 369)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input686.in
Bitvector: 00110011001100101001010110010110111111111001001111101101101001011011000011101001000011100110000100000011100000110110011110001101010100111 (length: 137)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 548 (cs: 548, cpp: 549)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input687.in
Bitvector: 1101011001111111100011011110001111100 (length: 37)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 148 (cs: 148, cpp: 149)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input688.in
Bitvector: 110011110011111000000010011111111101001111100001011111010000100001100100100101001101110010111100010000001010111010100111111001011000010100001010101 (length: 147)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 588 (cs: 588, cpp: 589)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input689.in
Bitvector: 01110000101101010111100011010011011111010001001000011110111111100001000001000 (length: 77)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 308 (cs: 308, cpp: 309)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input690.in
Bitvector: 1000100110010100100100100011101100001011100010111010001100100100001110010111101011110111001100101100111101000 (length: 109)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 436 (cs: 436, cpp: 437)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input691.in
Bitvector: 0011000011101000000101000100 (length: 28)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 112 (cs: 112, cpp: 113)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input692.in
Bitvector: 11101001100100110101001101011100010010011101111100100010110010000000010010010001011100101011011001001011010010001001 (length: 116)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 464 (cs: 464, cpp: 465)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input693.in
Bitvector: 1000000010011011100100010000111010000010011111100110000111000000101111001001111100010111100010011110100 (length: 103)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 412 (cs: 412, cpp: 413)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input694.in
Bitvector: 10110100010001100100101101000100001011000111001010111010111000011000011100001010000101110011001100111110111100011111001000110101 (length: 128)
RESULT name=benjamin_claus time=7 space=12480
Output comparisons: 512 (cs: 512, cpp: 513)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input695.in
Bitvector: 10010011100110110001010011101100010111101010001101100000011001011101011010000011101111011000100 (length: 95)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 380 (cs: 380, cpp: 381)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input696.in
Bitvector: 0010011010110010011110000101110010101011100110011010010010011100111110111100110000100101011000000101101000011 (length: 109)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 436 (cs: 436, cpp: 437)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input697.in
Bitvector: 0001101011010110101111101001110010000110000010101111000011101100111100000111 (length: 76)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 304 (cs: 304, cpp: 305)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input698.in
Bitvector: 100111101110011000100000110111101011001010 (length: 42)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 168 (cs: 168, cpp: 169)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input699.in
Bitvector: 010011101000010101100000111111111000010010001100100011100010101000111010100010110011110111101001110110101000010110110110001101100100011010100010 (length: 144)
RESULT name=benjamin_claus time=8 space=17408
Output comparisons: 576 (cs: 576, cpp: 577)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input700.in
Bitvector: 1101110101010110100000011000011101100011101100101 (length: 49)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 196 (cs: 196, cpp: 197)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input701.in
Bitvector: 0100010001110010010110001111010111001111 (length: 40)
RESULT name=benjamin_claus time=2 space=7680
Output comparisons: 160 (cs: 160, cpp: 161)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input702.in
Bitvector: 1011000001000001000111100010000111010110001001100010000011001111011011100011111000101111100010101101010100011101111011110111011 (length: 127)
RESULT name=benjamin_claus time=6 space=12480
Output comparisons: 508 (cs: 508, cpp: 509)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input703.in
Bitvector: 00011000001011010100100011100110111011110000010100000001100010100011111001100 (length: 77)
RESULT name=benjamin_claus time=4 space=10368
Output comparisons: 308 (cs: 308, cpp: 309)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input704.in
Bitvector: 111001101101 (length: 12)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 48 (cs: 48, cpp: 49)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input705.in
Bitvector: 110101010001100110100111001111100110111010000100001001101110011101100001101111010101110001001100010 (length: 99)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 396 (cs: 396, cpp: 397)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input706.in
Bitvector: 010101101001000010010110100100011110011110001111 (length: 48)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 192 (cs: 192, cpp: 193)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input707.in
Bitvector: 0000000000111001011101011000011101100011001000110101010111101101110011001110101100011000000001001011000011101010001100010001001011111 (length: 133)
RESULT name=benjamin_claus time=7 space=15296
Output comparisons: 532 (cs: 532, cpp: 533)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input708.in
Bitvector: 0001100110100001000 (length: 19)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 76 (cs: 76, cpp: 77)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input709.in
Bitvector: 010001000000111111010001001111010101100110110011010100 (length: 54)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 216 (cs: 216, cpp: 217)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input710.in
Bitvector: 000011110010101011011101101101100110111100011100101001100100111101101001111000101110011 (length: 87)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 348 (cs: 348, cpp: 349)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input711.in
Bitvector: 0101010111000010010100011111011011111000101000011011010000111111000101011001111010011 (length: 85)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 340 (cs: 340, cpp: 341)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input712.in
Bitvector: 100000001001111011010001101101000000110100100010011001110111100001001011001111101010111010001110111100011011010 (length: 111)
RESULT name=benjamin_claus time=6 space=10368
Output comparisons: 444 (cs: 444, cpp: 445)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input713.in
Bitvector: 110100111101101111100100011 (length: 27)
RESULT name=benjamin_claus time=1 space=7680
Output comparisons: 108 (cs: 108, cpp: 109)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input714.in
Bitvector: 10000000100001001111110100110111000101000100101101101101100011100000111101011011101011010000 (length: 92)
RESULT name=benjamin_claus time=5 space=10368
Output comparisons: 368 (cs: 368, cpp: 369)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input715.in
Bitvector: 110010101001 (length: 12)
RESULT name=benjamin_claus time=0 space=7680
Output comparisons: 48 (cs: 48, cpp: 49)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input716.in
Bitvector: 0100110101001001110101100011100110001001100110110010111000001000 (length: 64)
RESULT name=benjamin_claus time=3 space=7680
Output comparisons: 256 (cs: 256, cpp: 257)
   Query            Expected (C#)        Returned (C++)

                [ No Failures to Show ]

---------------------- End of Analysis ----------------------


---------------------- Begin  Analysis ----------------------
Output for input file ./input/input717.in
Bitvector: 00101001110110001010110111110101000010011101111110101000001000100010111100111111101001010110011010010000101111011000001010100110111101 (length: 134)
RESULT name=benjamin_claus time=7 space=17408
